bill_number,bill_date,customer_name,service_name,staff_name,customer_id,staff_id,service_id,service_category,service_cost
1541,06-06-2018,Trace Larenson,Shaving,Cloris Dudeney,1026,57,6,STYLE,100
1542,06-06-2018,Conny Matveichev,Color full color,Munroe Cumes,1016,55,1,COLOR,200
1543,06-07-2018,Drusy Saurat,Shampoo,Dayle Pfeffle,1118,56,5,STYLE,100
1544,06-08-2018,Lotty Danbye,Shampoo,Cloris Dudeney,1119,57,5,STYLE,100
1545,06-08-2018,Ebony Izkovicz,Hair Cut,Munroe Cumes,1008,55,3,STYLE,100
1546,06-08-2018,Aleece O'Fergus,Shampoo,Ralina Pollicatt,1020,54,5,STYLE,100
1547,06-08-2018,Elroy Evered,Color full color,Dayle Pfeffle,1150,56,1,COLOR,200
1548,06-09-2018,Sigvard Sheahan,Shampoo,Cristine Bosman,1126,51,5,STYLE,100
1549,06-09-2018,Diann Leedes,Color full color,Ralina Pollicatt,1076,54,1,COLOR,200
1550,06-10-2018,Rex Sturdgess,Color full color,Dayle Pfeffle,1033,56,1,COLOR,200
1551,06-10-2018,Shayna Borrowman,Blowdry + style,Ralina Pollicatt,1148,54,2,STYLE,50
1552,06-11-2018,Nathanael Grigoliis,Hair Cut,Cristine Bosman,1136,51,3,STYLE,100
1553,06-12-2018,Carce Francklin,Hair Spa,Cristine Bosman,1036,51,4,STYLE,200
1554,06-12-2018,Stacie Klaiser,Shampoo,Munroe Cumes,1164,55,5,STYLE,100
1555,6/13/2018,Conny Matveichev,Hair Spa,Cloris Dudeney,1016,57,4,STYLE,200
1556,6/13/2018,Benton Isacq,Shaving,Dayle Pfeffle,1002,56,6,STYLE,100
1557,6/14/2018,Walliw Monelli,Shaving,Dayle Pfeffle,1111,56,6,STYLE,100
1558,6/14/2018,Cornelle Sodo,Hair Spa,Munroe Cumes,1143,55,4,STYLE,200
1559,6/14/2018,Sabine Gioan,Hair Cut,Cloris Dudeney,1154,57,3,STYLE,100
1560,6/15/2018,Archibold Woltering,Shampoo,Jackie Leggate,1145,52,5,STYLE,100
1561,6/15/2018,Angy Verdy,Color full color,Ralina Pollicatt,1135,54,1,COLOR,200
1562,6/16/2018,Bevon De Carolis,Shampoo,Ralina Pollicatt,1144,54,5,STYLE,100
1563,6/16/2018,Charo Jermey,Shaving,Dayle Pfeffle,1128,56,6,STYLE,100
1564,6/18/2018,Lari Swayland,Blowdry + style,Ralina Pollicatt,1081,54,2,STYLE,50
1565,6/18/2018,Ezra Dudman,Hair Spa,Cloris Dudeney,1103,57,4,STYLE,200
1566,6/18/2018,Meir Corbyn,Hair Spa,Ralina Pollicatt,1047,54,4,STYLE,200
1567,6/18/2018,Bobinette Boothe,Hair Spa,Cristine Bosman,1088,51,4,STYLE,200
1568,6/19/2018,Toby Shiliton,Hair Spa,Jackie Leggate,1062,52,4,STYLE,200
1569,6/19/2018,Francine Kunkler,Blowdry + style,Dayle Pfeffle,1089,56,2,STYLE,50
1570,6/19/2018,Arleta Corss,Blowdry + style,Cristine Bosman,1170,51,2,STYLE,50
1571,6/20/2018,Umberto Gotecliffe,Hair Spa,Ralina Pollicatt,1147,54,4,STYLE,200
1572,6/20/2018,Isiahi Fowgies,Blowdry + style,Cloris Dudeney,1125,57,2,STYLE,50
1573,6/20/2018,Umberto Gotecliffe,Color full color,Jackie Leggate,1147,52,1,COLOR,200
1574,6/20/2018,Rebecka Iddins,Blowdry + style,Munroe Cumes,1074,55,2,STYLE,50
1575,6/21/2018,Tommi Minett,Shaving,Cloris Dudeney,1087,57,6,STYLE,100
1576,6/21/2018,Aurthur Bavridge,Shaving,June Pynn,1098,53,6,STYLE,100
1577,6/21/2018,Mab Limb,Hair Spa,Dayle Pfeffle,1113,56,4,STYLE,200
1578,6/21/2018,Ara Maykin,Shampoo,Dayle Pfeffle,1161,56,5,STYLE,100
1579,6/21/2018,Pavia Maynard,Blowdry + style,Munroe Cumes,1166,55,2,STYLE,50
1580,6/22/2018,Shayna Borrowman,Hair Cut,Munroe Cumes,1148,55,3,STYLE,100
1581,6/23/2018,Lura Stellino,Blowdry + style,Cristine Bosman,1025,51,2,STYLE,50
1582,6/23/2018,Shayna Borrowman,Hair Spa,Ralina Pollicatt,1148,54,4,STYLE,200
1583,6/24/2018,Maddalena Mitchell,Shaving,Cloris Dudeney,1037,57,6,STYLE,100
1584,6/25/2018,Ulrica Petti,Blowdry + style,Jackie Leggate,1123,52,2,STYLE,50
1585,6/25/2018,Sarette Graser,Hair Cut,June Pynn,1131,53,3,STYLE,100
1586,6/25/2018,Diandra Eatherton,Shampoo,Cristine Bosman,1046,51,5,STYLE,100
1587,6/27/2018,Lotty Danbye,Color full color,Munroe Cumes,1119,55,1,COLOR,200
1588,6/27/2018,Conny Matveichev,Blowdry + style,Cloris Dudeney,1016,57,2,STYLE,50
1589,6/27/2018,Mari Clifford,Blowdry + style,Cloris Dudeney,1101,57,2,STYLE,50
1590,6/28/2018,Bevon Bohl,Hair Cut,Dayle Pfeffle,1096,56,3,STYLE,100
1591,6/29/2018,Sadella Fligg,Hair Spa,Cloris Dudeney,1155,57,4,STYLE,200
1592,6/29/2018,Andriana Rieme,Shaving,Dayle Pfeffle,1006,56,6,STYLE,100
1593,6/29/2018,Paddy Pandie,Shampoo,Cloris Dudeney,1044,57,5,STYLE,100
1594,6/30/2018,Shara Garey,Hair Spa,Munroe Cumes,1004,55,4,STYLE,200
1595,07-01-2018,Meyer Ellcock,Shaving,June Pynn,1162,53,6,STYLE,100
1596,07-01-2018,Annadiane Tattersdill,Hair Spa,Dayle Pfeffle,1093,56,4,STYLE,200
1597,07-01-2018,Ara Maykin,Color full color,June Pynn,1161,53,1,COLOR,200
1598,07-02-2018,Pyotr Lorait,Color full color,Ralina Pollicatt,1003,54,1,COLOR,200
1599,07-02-2018,Eward Jilkes,Color full color,June Pynn,1013,53,1,COLOR,200
1600,07-02-2018,Ebony Izkovicz,Hair Cut,Ralina Pollicatt,1008,54,3,STYLE,100
1601,07-03-2018,Gabbi Bagshaw,Color full color,Munroe Cumes,1106,55,1,COLOR,200
1602,07-03-2018,Josi Masser,Shaving,Cloris Dudeney,1048,57,6,STYLE,100
1603,07-04-2018,Isiahi Fowgies,Shampoo,Dayle Pfeffle,1125,56,5,STYLE,100
1604,07-04-2018,Ewen McCaskell,Color full color,June Pynn,1018,53,1,COLOR,200
1605,07-04-2018,Belle Parley,Hair Spa,Ralina Pollicatt,1041,54,4,STYLE,200
1606,07-05-2018,Adamo Prudence,Hair Spa,Jackie Leggate,1085,52,4,STYLE,200
1607,07-06-2018,Eb Levay,Shampoo,Dayle Pfeffle,1092,56,5,STYLE,100
1608,07-06-2018,Hi Gregori,Hair Spa,June Pynn,1069,53,4,STYLE,200
1609,07-07-2018,Calhoun Cutteridge,Hair Cut,Cloris Dudeney,1110,57,3,STYLE,100
1610,07-07-2018,Cornelle Sodo,Shaving,Dayle Pfeffle,1143,56,6,STYLE,100
1611,07-08-2018,Aleece O'Fergus,Hair Spa,Ralina Pollicatt,1020,54,4,STYLE,200
1612,07-09-2018,Starlene Rubinshtein,Shampoo,Munroe Cumes,1040,55,5,STYLE,100
1613,07-09-2018,Web Addionisio,Blowdry + style,Cristine Bosman,1027,51,2,STYLE,50
1614,07-09-2018,Wheeler Human,Color full color,Cristine Bosman,1058,51,1,COLOR,200
1615,07-10-2018,Allx Ogborn,Blowdry + style,Ralina Pollicatt,1099,54,2,STYLE,50
1616,07-10-2018,Gregor Tolley,Hair Spa,June Pynn,1039,53,4,STYLE,200
1617,07-10-2018,Eward Jilkes,Color full color,Cloris Dudeney,1013,57,1,COLOR,200
1618,07-11-2018,Aleksandr Branford,Hair Spa,Munroe Cumes,1022,55,4,STYLE,200
1619,07-11-2018,Gabbi Bagshaw,Color full color,Cloris Dudeney,1106,57,1,COLOR,200
1620,07-11-2018,Hamnet Sacase,Shampoo,Cristine Bosman,1071,51,5,STYLE,100
1621,07-11-2018,Hi Gregori,Shampoo,June Pynn,1069,53,5,STYLE,100
1622,07-12-2018,Sarette Graser,Hair Cut,Cristine Bosman,1131,51,3,STYLE,100
1623,07-12-2018,Cornelle Sodo,Hair Cut,Ralina Pollicatt,1143,54,3,STYLE,100
1624,07-12-2018,Hinda Duddell,Blowdry + style,Munroe Cumes,1115,55,2,STYLE,50
1625,7/13/2018,Dav Uccelli,Blowdry + style,Jackie Leggate,1149,52,2,STYLE,50
1626,7/14/2018,Jenilee Chaves,Hair Spa,Cloris Dudeney,1010,57,4,STYLE,200
1627,7/14/2018,Belle Parley,Shampoo,Ralina Pollicatt,1041,54,5,STYLE,100
1628,7/14/2018,Trace Larenson,Shaving,Ralina Pollicatt,1026,54,6,STYLE,100
1629,7/14/2018,Alexandro Wheatcroft,Shampoo,June Pynn,1130,53,5,STYLE,100
1630,7/14/2018,Sayer McClay,Hair Cut,Dayle Pfeffle,1019,56,3,STYLE,100
1631,7/15/2018,Isiahi Fowgies,Color full color,Cloris Dudeney,1125,57,1,COLOR,200
1632,7/15/2018,Walton Hulse,Hair Cut,June Pynn,1052,53,3,STYLE,100
1633,7/15/2018,Carce Francklin,Hair Cut,Dayle Pfeffle,1036,56,3,STYLE,100
1634,7/15/2018,Dori Killoran,Shaving,June Pynn,1014,53,6,STYLE,100
1635,7/16/2018,Paddy Pandie,Shaving,Dayle Pfeffle,1044,56,6,STYLE,100
1636,7/16/2018,Diann Leedes,Color full color,Cloris Dudeney,1076,57,1,COLOR,200
1637,7/16/2018,King Harsent,Blowdry + style,Cristine Bosman,1157,51,2,STYLE,50
1638,7/16/2018,Cos Maryan,Hair Spa,Cristine Bosman,1031,51,4,STYLE,200
1639,7/16/2018,Ulrica Petti,Color full color,Dayle Pfeffle,1123,56,1,COLOR,200
1640,7/16/2018,Gaelan Siddle,Blowdry + style,Dayle Pfeffle,1009,56,2,STYLE,50
1641,7/16/2018,Gilburt Marchment,Color full color,Cristine Bosman,1091,51,1,COLOR,200
1642,7/16/2018,Kahaleel Roseaman,Shampoo,Dayle Pfeffle,1061,56,5,STYLE,100
1643,7/17/2018,Bucky Kealey,Hair Cut,Jackie Leggate,1042,52,3,STYLE,100
1644,7/17/2018,Kahaleel Roseaman,Shampoo,Cristine Bosman,1061,51,5,STYLE,100
1645,7/17/2018,Bucky Kealey,Shaving,Cloris Dudeney,1042,57,6,STYLE,100
1646,7/17/2018,Rubie Kremer,Blowdry + style,Jackie Leggate,1160,52,2,STYLE,50
1647,7/18/2018,Ebony Izkovicz,Hair Spa,Dayle Pfeffle,1008,56,4,STYLE,200
1648,7/18/2018,Cornelle Sodo,Color full color,Dayle Pfeffle,1143,56,1,COLOR,200
1649,7/18/2018,Aurthur Bavridge,Hair Spa,Ralina Pollicatt,1098,54,4,STYLE,200
1650,7/18/2018,Umberto Gotecliffe,Shampoo,Ralina Pollicatt,1147,54,5,STYLE,100
1651,7/18/2018,Stacie Klaiser,Blowdry + style,Dayle Pfeffle,1164,56,2,STYLE,50
1652,7/18/2018,Vida Peddie,Hair Spa,Cristine Bosman,1153,51,4,STYLE,200
1653,7/19/2018,Klement Arnaudot,Color full color,June Pynn,1043,53,1,COLOR,200
1654,7/19/2018,Cornelle Sodo,Blowdry + style,Dayle Pfeffle,1143,56,2,STYLE,50
1655,7/19/2018,Sayer McClay,Shaving,June Pynn,1019,53,6,STYLE,100
1656,7/20/2018,Pierce Hryskiewicz,Hair Spa,Munroe Cumes,1067,55,4,STYLE,200
1657,7/20/2018,Egon Waistell,Hair Spa,June Pynn,1121,53,4,STYLE,200
1658,7/20/2018,Amity Chisholm,Blowdry + style,Jackie Leggate,1139,52,2,STYLE,50
1659,7/20/2018,Boycey Robart,Hair Cut,June Pynn,1077,53,3,STYLE,100
1660,7/20/2018,Rubie Kremer,Blowdry + style,Cloris Dudeney,1160,57,2,STYLE,50
1661,7/21/2018,Natala Hammatt,Hair Spa,Munroe Cumes,1090,55,4,STYLE,200
1662,7/21/2018,Stacie Klaiser,Hair Spa,Munroe Cumes,1164,55,4,STYLE,200
1663,7/21/2018,Konstantin Carillo,Shaving,June Pynn,1063,53,6,STYLE,100
1664,7/22/2018,Adamo Prudence,Shaving,Cloris Dudeney,1085,57,6,STYLE,100
1665,7/22/2018,Susanetta Petzold,Hair Cut,Ralina Pollicatt,1001,54,3,STYLE,100
1666,7/23/2018,Rubie Kremer,Hair Cut,June Pynn,1160,53,3,STYLE,100
1667,7/23/2018,Benjy Bewley,Hair Spa,Jackie Leggate,1068,52,4,STYLE,200
1668,7/23/2018,King Harsent,Shampoo,Munroe Cumes,1157,55,5,STYLE,100
1669,7/23/2018,Carol-jean Blacker,Blowdry + style,Cloris Dudeney,1057,57,2,STYLE,50
1670,7/24/2018,Diandra Eatherton,Blowdry + style,June Pynn,1046,53,2,STYLE,50
1671,7/24/2018,Chiquita Benet,Shampoo,Ralina Pollicatt,1117,54,5,STYLE,100
1672,7/24/2018,Boycey Robart,Color full color,Cloris Dudeney,1077,57,1,COLOR,200
1673,7/25/2018,Ewen McCaskell,Hair Spa,June Pynn,1018,53,4,STYLE,200
1674,7/25/2018,Amabel Yanez,Shaving,Cristine Bosman,1084,51,6,STYLE,100
1675,7/25/2018,Alejandra Lapworth,Color full color,June Pynn,1138,53,1,COLOR,200
1676,7/25/2018,Sindee Chevins,Shampoo,Jackie Leggate,1127,52,5,STYLE,100
1677,7/25/2018,Heddie Chatainier,Hair Cut,Jackie Leggate,1038,52,3,STYLE,100
1678,7/25/2018,Maddalena Mitchell,Shaving,Ralina Pollicatt,1037,54,6,STYLE,100
1679,7/26/2018,Sarette Graser,Shampoo,Cristine Bosman,1131,51,5,STYLE,100
1680,7/26/2018,Gregor Tolley,Shaving,Ralina Pollicatt,1039,54,6,STYLE,100
1681,7/26/2018,Walton Hulse,Color full color,Jackie Leggate,1052,52,1,COLOR,200
1682,7/27/2018,Allx Ogborn,Hair Spa,Ralina Pollicatt,1099,54,4,STYLE,200
1683,7/27/2018,Haleigh Mainland,Hair Cut,Jackie Leggate,1151,52,3,STYLE,100
1684,7/28/2018,Torie Soff,Hair Spa,Cloris Dudeney,1137,57,4,STYLE,200
1685,7/28/2018,Carce Francklin,Hair Cut,Cloris Dudeney,1036,57,3,STYLE,100
1686,7/28/2018,Meyer Ellcock,Color full color,Dayle Pfeffle,1162,56,1,COLOR,200
1687,7/28/2018,Josefa Gwinnell,Shaving,Cloris Dudeney,1102,57,6,STYLE,100
1688,7/29/2018,Ulrica Petti,Blowdry + style,Jackie Leggate,1123,52,2,STYLE,50
1689,7/29/2018,Nathanael Grigoliis,Blowdry + style,Cristine Bosman,1136,51,2,STYLE,50
1690,7/30/2018,Ewen McCaskell,Shaving,Cristine Bosman,1018,51,6,STYLE,100
1691,7/30/2018,Shara Garey,Shaving,Dayle Pfeffle,1004,56,6,STYLE,100
1692,7/31/2018,Amabel Yanez,Blowdry + style,Munroe Cumes,1084,55,2,STYLE,50
1693,7/31/2018,Maddalena Mitchell,Blowdry + style,Ralina Pollicatt,1037,54,2,STYLE,50
1694,7/31/2018,Gusta Guichard,Color full color,Munroe Cumes,1109,55,1,COLOR,200
1695,7/31/2018,Lucilia Morkham,Shaving,June Pynn,1030,53,6,STYLE,100
1696,08-02-2018,Cos Maryan,Hair Spa,Cloris Dudeney,1031,57,4,STYLE,200
1697,08-02-2018,Francine Kunkler,Color full color,Munroe Cumes,1089,55,1,COLOR,200
1698,08-02-2018,Heddie Chatainier,Hair Spa,Munroe Cumes,1038,55,4,STYLE,200
1699,08-03-2018,Sibby De La Coste,Hair Cut,Munroe Cumes,1082,55,3,STYLE,100
1700,08-03-2018,Rebecka Iddins,Hair Spa,Cloris Dudeney,1074,57,4,STYLE,200
1701,08-03-2018,Lurlene Cristofvao,Shampoo,Munroe Cumes,1005,55,5,STYLE,100
1702,08-04-2018,Kienan O'Dwyer,Shampoo,Cristine Bosman,1132,51,5,STYLE,100
1703,08-04-2018,Trace Larenson,Shampoo,Munroe Cumes,1026,55,5,STYLE,100
1704,08-04-2018,Kristofer Ezzle,Hair Spa,Ralina Pollicatt,1045,54,4,STYLE,200
1705,08-04-2018,Egon Waistell,Shampoo,Dayle Pfeffle,1121,56,5,STYLE,100
1706,08-04-2018,Gabriell Ballham,Hair Cut,June Pynn,1070,53,3,STYLE,100
1707,08-05-2018,Annadiane Tattersdill,Hair Cut,Jackie Leggate,1093,52,3,STYLE,100
1708,08-05-2018,Cos Maryan,Color full color,Ralina Pollicatt,1031,54,1,COLOR,200
1709,08-06-2018,Kristofer Ezzle,Blowdry + style,Cloris Dudeney,1045,57,2,STYLE,50
1710,08-06-2018,Haleigh Mainland,Blowdry + style,Dayle Pfeffle,1151,56,2,STYLE,50
1711,08-06-2018,Florella Van den Broek,Color full color,Cloris Dudeney,1023,57,1,COLOR,200
1712,08-06-2018,Rossie Kumar,Hair Spa,Ralina Pollicatt,1140,54,4,STYLE,200
1713,08-06-2018,Stacie Klaiser,Blowdry + style,Jackie Leggate,1164,52,2,STYLE,50
1714,08-06-2018,Carce Francklin,Shampoo,Dayle Pfeffle,1036,56,5,STYLE,100
1715,08-07-2018,Egon Waistell,Shaving,June Pynn,1121,53,6,STYLE,100
1716,08-07-2018,Klement Arnaudot,Shampoo,Munroe Cumes,1043,55,5,STYLE,100
1717,08-08-2018,Cornelle Sodo,Hair Spa,Ralina Pollicatt,1143,54,4,STYLE,200
1718,08-08-2018,Isiahi Fowgies,Blowdry + style,Ralina Pollicatt,1125,54,2,STYLE,50
1719,08-08-2018,Mitchell Dockwra,Hair Cut,Cloris Dudeney,1141,57,3,STYLE,100
1720,08-08-2018,Gabbi Bagshaw,Hair Cut,Jackie Leggate,1106,52,3,STYLE,100
1721,08-09-2018,Starlene Rubinshtein,Shaving,Dayle Pfeffle,1040,56,6,STYLE,100
1722,08-09-2018,Sarette Graser,Blowdry + style,Jackie Leggate,1131,52,2,STYLE,50
1723,08-10-2018,Hinda Duddell,Shampoo,Dayle Pfeffle,1115,56,5,STYLE,100
1724,08-11-2018,Byrle Rushman,Color full color,Jackie Leggate,1108,52,1,COLOR,200
1725,08-11-2018,Benjy Bewley,Color full color,Munroe Cumes,1068,55,1,COLOR,200
1726,08-11-2018,Gerta Willmetts,Shampoo,Cloris Dudeney,1158,57,5,STYLE,100
1727,08-11-2018,Claudelle Jarritt,Shaving,Cristine Bosman,1083,51,6,STYLE,100
1728,08-12-2018,Benton Isacq,Hair Cut,Munroe Cumes,1002,55,3,STYLE,100
1729,08-12-2018,Kristofer Ezzle,Shampoo,Munroe Cumes,1045,55,5,STYLE,100
1730,08-12-2018,Umberto Gotecliffe,Shampoo,Dayle Pfeffle,1147,56,5,STYLE,100
1731,08-12-2018,Milt Underwood,Hair Cut,Jackie Leggate,1134,52,3,STYLE,100
1732,08-12-2018,Bucky Kealey,Blowdry + style,Jackie Leggate,1042,52,2,STYLE,50
1733,08-12-2018,Alexandro Wheatcroft,Blowdry + style,Ralina Pollicatt,1130,54,2,STYLE,50
1734,08-12-2018,Konstantin Carillo,Shaving,Jackie Leggate,1063,52,6,STYLE,100
1735,8/13/2018,Feliza Salt,Hair Cut,Munroe Cumes,1159,55,3,STYLE,100
1736,8/13/2018,Courtenay Shyre,Hair Spa,Cristine Bosman,1114,51,4,STYLE,200
1737,8/13/2018,Ulrica Petti,Shaving,Munroe Cumes,1123,55,6,STYLE,100
1738,8/13/2018,Ilysa Hansen,Color full color,Jackie Leggate,1097,52,1,COLOR,200
1739,8/13/2018,Lucilia Morkham,Color full color,June Pynn,1030,53,1,COLOR,200
1740,8/13/2018,Walton Hulse,Shaving,Dayle Pfeffle,1052,56,6,STYLE,100
1741,8/14/2018,Ezra Dudman,Hair Cut,Cloris Dudeney,1103,57,3,STYLE,100
1742,8/15/2018,Allx Ogborn,Shampoo,Munroe Cumes,1099,55,5,STYLE,100
1743,8/15/2018,Rosabelle Merrifield,Hair Cut,Jackie Leggate,1034,52,3,STYLE,100
1744,8/15/2018,Hamnet Sacase,Color full color,Cloris Dudeney,1071,57,1,COLOR,200
1745,8/16/2018,Laney Pontain,Shampoo,Cloris Dudeney,1124,57,5,STYLE,100
1746,8/16/2018,Athena McClean,Blowdry + style,Dayle Pfeffle,1012,56,2,STYLE,50
1747,8/17/2018,Sarette Graser,Blowdry + style,Jackie Leggate,1131,52,2,STYLE,50
1748,8/17/2018,Sindee Chevins,Color full color,Ralina Pollicatt,1127,54,1,COLOR,200
1749,8/17/2018,Umberto Gotecliffe,Color full color,Dayle Pfeffle,1147,56,1,COLOR,200
1750,8/18/2018,Conny Matveichev,Hair Spa,Ralina Pollicatt,1016,54,4,STYLE,200
1751,8/18/2018,Mab Limb,Color full color,Cristine Bosman,1113,51,1,COLOR,200
1752,8/18/2018,Audrie Quickfall,Hair Cut,Munroe Cumes,1169,55,3,STYLE,100
1753,8/19/2018,Andriana Rieme,Shampoo,June Pynn,1006,53,5,STYLE,100
1754,8/19/2018,Sayer McClay,Hair Cut,Ralina Pollicatt,1019,54,3,STYLE,100
1755,8/19/2018,Lonnard Hounsham,Hair Spa,Dayle Pfeffle,1078,56,4,STYLE,200
1756,8/19/2018,Egon Waistell,Shampoo,Cristine Bosman,1121,51,5,STYLE,100
1757,8/20/2018,Marty Creighton,Shampoo,Munroe Cumes,1028,55,5,STYLE,100
1758,8/20/2018,Mab Limb,Hair Cut,Cristine Bosman,1113,51,3,STYLE,100
1759,8/20/2018,Domini Kintish,Shampoo,Jackie Leggate,1056,52,5,STYLE,100
1760,8/21/2018,Holden Ventum,Shaving,Munroe Cumes,1112,55,6,STYLE,100
1761,8/21/2018,Nike Risborough,Blowdry + style,June Pynn,1032,53,2,STYLE,50
1762,8/23/2018,Enrichetta Sircomb,Shampoo,Cristine Bosman,1105,51,5,STYLE,100
1763,8/24/2018,Angy Verdy,Shampoo,Jackie Leggate,1135,52,5,STYLE,100
1764,8/24/2018,Susanetta Petzold,Hair Cut,Cloris Dudeney,1001,57,3,STYLE,100
1765,8/25/2018,Lari Swayland,Hair Spa,Cloris Dudeney,1081,57,4,STYLE,200
1766,8/25/2018,Florella Van den Broek,Hair Spa,Munroe Cumes,1023,55,4,STYLE,200
1767,8/26/2018,Diann Leedes,Shampoo,June Pynn,1076,53,5,STYLE,100
1768,8/27/2018,Andras Sterre,Shampoo,Jackie Leggate,1049,52,5,STYLE,100
1769,8/27/2018,Gene Gommes,Color full color,Dayle Pfeffle,1029,56,1,COLOR,200
1770,8/27/2018,Marne Simanek,Shaving,Cloris Dudeney,1053,57,6,STYLE,100
1771,8/28/2018,Gregor Tolley,Hair Cut,Jackie Leggate,1039,52,3,STYLE,100
1772,8/28/2018,Dale Jonk,Blowdry + style,Jackie Leggate,1079,52,2,STYLE,50
1773,8/28/2018,Sarette Graser,Blowdry + style,Cristine Bosman,1131,51,2,STYLE,50
1774,8/28/2018,Marty Creighton,Color full color,Dayle Pfeffle,1028,56,1,COLOR,200
1775,8/29/2018,Hi Gregori,Hair Spa,Dayle Pfeffle,1069,56,4,STYLE,200
1776,8/29/2018,Trueman Eiler,Hair Spa,June Pynn,1024,53,4,STYLE,200
1777,8/30/2018,Bevon De Carolis,Shampoo,Cristine Bosman,1144,51,5,STYLE,100
1778,8/31/2018,Tobe Elstub,Color full color,Munroe Cumes,1007,55,1,COLOR,200
1779,8/31/2018,Carol-jean Blacker,Hair Spa,June Pynn,1057,53,4,STYLE,200
1780,8/31/2018,Lucilia Morkham,Hair Spa,Dayle Pfeffle,1030,56,4,STYLE,200
1781,8/31/2018,Lucilia Morkham,Hair Cut,Munroe Cumes,1030,55,3,STYLE,100
1782,8/31/2018,Gerta Willmetts,Shaving,Jackie Leggate,1158,52,6,STYLE,100
1783,09-01-2018,Natala Hammatt,Hair Cut,Dayle Pfeffle,1090,56,3,STYLE,100
1784,09-03-2018,Rossie Kumar,Hair Cut,Cristine Bosman,1140,51,3,STYLE,100
1785,09-03-2018,Arleta Corss,Shaving,Ralina Pollicatt,1170,54,6,STYLE,100
1786,09-03-2018,Domini Kintish,Shaving,Cloris Dudeney,1056,57,6,STYLE,100
1787,09-03-2018,Nonah Pavinese,Shaving,Jackie Leggate,1104,52,6,STYLE,100
1788,09-04-2018,Chiquita Benet,Blowdry + style,Cloris Dudeney,1117,57,2,STYLE,50
1789,09-04-2018,Sayer McClay,Shaving,Cloris Dudeney,1019,57,6,STYLE,100
1790,09-04-2018,Gene Gommes,Hair Cut,Cristine Bosman,1029,51,3,STYLE,100
1791,09-04-2018,Holden Ventum,Blowdry + style,June Pynn,1112,53,2,STYLE,50
1792,09-05-2018,Patin Crowd,Shaving,Dayle Pfeffle,1100,56,6,STYLE,100
1793,09-05-2018,Laney Pontain,Shaving,Ralina Pollicatt,1124,54,6,STYLE,100
1794,09-05-2018,Carce Francklin,Hair Cut,Cristine Bosman,1036,51,3,STYLE,100
1795,09-05-2018,Theda Wanderschek,Color full color,June Pynn,1065,53,1,COLOR,200
1796,09-06-2018,Lurlene Cristofvao,Color full color,Cristine Bosman,1005,51,1,COLOR,200
1797,09-06-2018,Gusta Guichard,Hair Spa,Ralina Pollicatt,1109,54,4,STYLE,200
1798,09-06-2018,Isiahi Fowgies,Blowdry + style,Dayle Pfeffle,1125,56,2,STYLE,50
1799,09-06-2018,Rossie Kumar,Shampoo,Dayle Pfeffle,1140,56,5,STYLE,100
1800,09-06-2018,Kristofer Ezzle,Shampoo,Cloris Dudeney,1045,57,5,STYLE,100
1801,09-06-2018,Pavia Maynard,Hair Cut,Cristine Bosman,1166,51,3,STYLE,100
1802,09-07-2018,Jarid Crut,Hair Cut,Dayle Pfeffle,1054,56,3,STYLE,100
1803,09-07-2018,Annadiane Tattersdill,Hair Spa,Jackie Leggate,1093,52,4,STYLE,200
1804,09-07-2018,Walton Hulse,Shaving,June Pynn,1052,53,6,STYLE,100
1805,09-07-2018,Florella Van den Broek,Hair Cut,June Pynn,1023,53,3,STYLE,100
1806,09-08-2018,Hephzibah Orteu,Hair Spa,Ralina Pollicatt,1035,54,4,STYLE,200
1807,09-08-2018,Vida Peddie,Color full color,Jackie Leggate,1153,52,1,COLOR,200
1808,09-08-2018,Hinda Duddell,Color full color,Ralina Pollicatt,1115,54,1,COLOR,200
1809,09-08-2018,Eward Jilkes,Shampoo,June Pynn,1013,53,5,STYLE,100
1810,09-08-2018,Alexandro Wheatcroft,Shaving,June Pynn,1130,53,6,STYLE,100
1811,09-08-2018,Stacie Klaiser,Color full color,Munroe Cumes,1164,55,1,COLOR,200
1812,09-08-2018,Feliza Salt,Hair Spa,Cristine Bosman,1159,51,4,STYLE,200
1813,09-09-2018,Ara Maykin,Shampoo,Dayle Pfeffle,1161,56,5,STYLE,100
1814,09-10-2018,Alisun Mityashin,Hair Spa,Jackie Leggate,1055,52,4,STYLE,200
1815,09-10-2018,Diandra Eatherton,Color full color,June Pynn,1046,53,1,COLOR,200
1816,09-10-2018,Royce Bowater,Hair Cut,Munroe Cumes,1017,55,3,STYLE,100
1817,09-11-2018,Alexandro Wheatcroft,Blowdry + style,Cristine Bosman,1130,51,2,STYLE,50
1818,09-11-2018,Aleksandr Branford,Shampoo,Munroe Cumes,1022,55,5,STYLE,100
1819,09-11-2018,Feliza Salt,Color full color,Dayle Pfeffle,1159,56,1,COLOR,200
1820,09-12-2018,Ewen McCaskell,Shaving,Dayle Pfeffle,1018,56,6,STYLE,100
1821,09-12-2018,Indira Vallentin,Blowdry + style,June Pynn,1073,53,2,STYLE,50
1822,09-12-2018,Florella Van den Broek,Shaving,June Pynn,1023,53,6,STYLE,100
1823,09-12-2018,Gene Gommes,Shaving,Cristine Bosman,1029,51,6,STYLE,100
1824,09-12-2018,Hinda Duddell,Color full color,Dayle Pfeffle,1115,56,1,COLOR,200
